split,index,image_id
train,1362,00021054_002
train,1363,00003130_003
train,1364,00015863_000
train,1365,00027651_001
train,1366,00015266_011
train,1367,00000116_026
train,1368,00008846_006
train,1369,00029895_000
train,1370,00005862_000
train,1371,00005448_015
train,1372,00007018_056
train,1373,00028366_001
train,1374,00003431_000
train,1375,00001558_014
train,1376,00028287_000
train,1377,00022837_014
train,1378,00025849_039
train,1379,00005669_000
train,1380,00028913_000
train,1381,00017942_003
train,1382,00008741_000
train,1383,00018821_004
train,1384,00010998_002
train,1385,00021766_006
train,1386,00010003_002
train,1387,00029863_023
train,1388,00001724_011
train,1389,00001437_045
train,1390,00029423_005
train,1391,00018126_000
train,1392,00016499_000
train,1393,00006436_005
train,1394,00019576_041
train,1395,00011190_002
train,1396,00019625_001
train,1397,00019199_001
train,1398,00016405_002
train,1399,00018180_002
train,1400,00000181_035
train,1401,00030146_005
train,1402,00002904_001
train,1403,00025401_000
train,1404,00017629_002
train,1405,00010315_007
train,1406,00017388_001
train,1407,00011167_004
train,1408,00008295_003
train,1409,00009940_004
train,1410,00002331_004
train,1411,00001736_015
train,1412,00014788_000
train,1413,00009863_018
train,1414,00016226_000
train,1415,00022883_012
train,1416,00018260_001
train,1417,00029471_000
train,1418,00016238_006
train,1419,00012021_013
train,1420,00002135_000
train,1421,00012836_002
train,1422,00011723_006
train,1423,00006063_002
train,1424,00016643_002
train,1425,00025324_002
train,1426,00004898_004
train,1427,00014253_056
train,1428,00016673_000
train,1429,00012576_012
train,1430,00002073_002
train,1431,00014034_018
train,1432,00014251_012
train,1433,00002451_005
train,1434,00007855_001
train,1435,00025391_002
train,1436,00007582_001
train,1437,00013575_004
train,1438,00005114_002
train,1439,00020234_001
train,1440,00021035_008
train,1441,00018143_002
train,1442,00019466_005
train,1443,00003989_003
train,1444,00008854_000
train,1445,00006271_019
train,1446,00019124_059
train,1447,00022826_009
train,1448,00000209_000
train,1449,00017572_000
train,1450,00010462_003
train,1451,00000753_000
train,1452,00017207_013
train,1453,00020340_013
train,1454,00003491_004
train,1455,00019547_007
train,1456,00000623_002
train,1457,00011484_000
train,1458,00000381_002
train,1459,00030323_037
train,1460,00022449_005
train,1461,00003276_002
train,1462,00012342_000
train,1463,00001836_094
train,1464,00023723_000
train,1465,00006968_000
train,1466,00001825_001
train,1467,00009016_001
train,1468,00013670_033
train,1469,00012842_000
train,1470,00006521_002
train,1471,00021605_000
train,1472,00001300_000
train,1473,00003959_004
train,1474,00009022_000
train,1475,00017852_033
train,1476,00017275_012
train,1477,00010763_010
train,1478,00002492_000
train,1479,00006895_000
train,1480,00012880_017
train,1481,00014721_012
train,1482,00011391_052
train,1483,00004649_001
train,1484,00011206_000
train,1485,00015992_001
train,1486,00015869_005
train,1487,00006296_019
train,1488,00022713_000
train,1489,00004822_008
train,1490,00018063_000
train,1491,00016233_001
train,1492,00017899_000
train,1493,00010737_001
train,1494,00015628_028
train,1495,00006604_001
train,1496,00006084_002
train,1497,00010805_034
train,1498,00011287_003
train,1499,00003061_003
train,1500,00002847_002
train,1501,00006304_052
train,1502,00009072_000
train,1503,00012982_002
train,1504,00004107_000
train,1505,00028163_000
train,1506,00012982_000
train,1507,00016493_000
train,1508,00016800_000
train,1509,00009493_000
train,1510,00027725_033
train,1511,00029996_000
train,1512,00004034_004
train,1513,00011322_002
train,1514,00014010_003
train,1515,00030471_002
train,1516,00017148_000
train,1517,00000348_003
train,1518,00018829_020
train,1519,00029610_000
train,1520,00013015_001
train,1521,00016233_003
train,1522,00022192_036
train,1523,00022815_039
train,1524,00004762_001
train,1525,00022070_001
train,1526,00017158_031
train,1527,00008903_002
train,1528,00010781_000
train,1529,00006053_001
train,1530,00016965_000
train,1531,00011460_021
train,1532,00002524_020
train,1533,00030389_013
train,1534,00023619_000
train,1535,00010547_004
train,1536,00022725_002
train,1537,00009665_002
train,1538,00029088_027
train,1539,00017504_015
train,1540,00027202_001
train,1541,00010093_002
train,1542,00020106_007
train,1543,00000967_001
train,1544,00022516_001
train,1545,00017841_003
train,1546,00030455_000
train,1547,00001689_005
train,1548,00012144_026
train,1549,00007851_003
train,1550,00017275_011
train,1551,00003328_003
train,1552,00028727_001
train,1553,00027284_000
train,1554,00016354_002
train,1555,00012014_004
train,1556,00010103_012
train,1557,00005102_000
train,1558,00026085_000
train,1559,00015506_000
train,1560,00022680_008
train,1561,00003254_009
train,1562,00017972_004
train,1563,00010279_005
train,1564,00025940_000
train,1565,00002529_019
train,1566,00017569_004
train,1567,00016615_003
train,1568,00003693_006
train,1569,00010319_004
train,1570,00006192_007
train,1571,00007034_067
train,1572,00014911_001
train,1573,00011614_003
train,1574,00004824_014
train,1575,00017448_005
train,1576,00030034_000
train,1577,00013049_007
train,1578,00009218_003
train,1579,00001116_000
train,1580,00017049_013
train,1581,00009411_000
train,1582,00003954_001
train,1583,00016291_055
train,1584,00020866_000
train,1585,00018739_020
train,1586,00008701_046
train,1587,00006833_003
train,1588,00005963_003
train,1589,00013739_000
train,1590,00013917_047
train,1591,00012561_000
train,1592,00009940_003
train,1593,00002720_005
train,1594,00010677_022
train,1595,00012079_005
train,1596,00023531_000
train,1597,00011925_015
train,1598,00013993_097
train,1599,00020437_012
train,1600,00005606_001
train,1601,00008318_001
train,1602,00021997_001
train,1603,00008341_011
train,1604,00016971_014
train,1605,00010790_016
train,1606,00005963_009
train,1607,00009584_001
train,1608,00019328_002
train,1609,00023309_003
train,1610,00010822_000
train,1611,00017207_022
train,1612,00008789_001
train,1613,00028611_025
train,1614,00007431_004
train,1615,00025303_040
train,1616,00012993_017
train,1617,00025543_005
train,1618,00028208_030
train,1619,00013993_047
train,1620,00007781_001
train,1621,00017158_025
train,1622,00010168_000
train,1623,00006605_036
train,1624,00018204_001
train,1625,00015219_000
train,1626,00016778_002
train,1627,00017903_007
train,1628,00018959_001
train,1629,00012799_001
train,1630,00016855_001
train,1631,00011097_009
train,1632,00022471_001
train,1633,00027594_002
train,1634,00008191_000
train,1635,00021528_007
train,1636,00019456_002
train,1637,00015554_001
train,1638,00009889_028
train,1639,00000942_001
train,1640,00000595_000
train,1641,00021429_000
train,1642,00004688_000
train,1643,00015717_002
train,1644,00009237_033
train,1645,00005022_003
train,1646,00011365_002
train,1647,00014996_004
train,1648,00022762_000
train,1649,00018443_003
train,1650,00004804_000
train,1651,00015384_009
train,1652,00002015_004
train,1653,00003246_000
train,1654,00001855_038
train,1655,00017210_001
train,1656,00007422_002
train,1657,00018354_000
train,1658,00008271_000
train,1659,00028118_000
train,1660,00004739_001
train,1661,00026955_000
train,1662,00022815_058
train,1663,00028765_000
train,1664,00009378_000
train,1665,00007750_005
train,1666,00014870_004
train,1667,00026451_048
train,1668,00017750_003
train,1669,00013308_000
train,1670,00014767_000
train,1671,00008263_000
train,1672,00011618_005
train,1673,00029943_024
train,1674,00019628_000
train,1675,00026412_061
train,1676,00007882_002
train,1677,00025215_000
train,1678,00020458_033
train,1679,00006904_008
train,1680,00010815_001
train,1681,00006521_000
train,1682,00014944_000
train,1683,00015799_018
train,1684,00027956_001
train,1685,00002891_001
train,1686,00008964_007
train,1687,00007885_001
train,1688,00025711_001
train,1689,00012010_000
train,1690,00006233_001
train,1691,00006851_002
train,1692,00027564_001
train,1693,00015647_014
train,1694,00004578_002
train,1695,00014424_002
train,1696,00009367_002
train,1697,00027731_001
train,1698,00007055_006
train,1699,00016489_001
train,1700,00011423_004
train,1701,00014466_003
train,1702,00009638_005
train,1703,00029353_001
train,1704,00014398_025
train,1705,00026099_020
train,1706,00022665_001
train,1707,00003569_002
train,1708,00015911_007
train,1709,00024410_000
train,1710,00004858_078
train,1711,00002790_002
train,1712,00009366_000
train,1713,00014031_003
train,1714,00007270_000
train,1715,00006381_016
train,1716,00008051_036
train,1717,00018091_028
train,1718,00030318_000
train,1719,00015606_029
train,1720,00021374_025
train,1721,00013322_000
train,1722,00004893_060
train,1723,00027492_007
train,1724,00006806_001
train,1725,00004461_016
train,1726,00029253_000
train,1727,00022730_001
train,1728,00013309_000
train,1729,00018254_007
train,1730,00017526_000
train,1731,00009184_002
train,1732,00012097_005
train,1733,00029931_000
train,1734,00004285_000
train,1735,00008902_000
train,1736,00016341_000
train,1737,00014644_002
train,1738,00005288_004
train,1739,00018735_007
train,1740,00013917_055
train,1741,00010426_002
train,1742,00027220_002
train,1743,00009925_022
train,1744,00011151_006
train,1745,00016987_009
train,1746,00026287_002
train,1747,00018506_000
train,1748,00024976_001
train,1749,00002179_000
train,1750,00010830_002
train,1751,00008785_004
train,1752,00028402_000
train,1753,00020471_005
train,1754,00013670_100
train,1755,00019508_007
train,1756,00028360_001
train,1757,00025252_002
train,1758,00000571_004
train,1759,00006381_001
train,1760,00014717_005
train,1761,00004508_011
train,1762,00006996_006
train,1763,00023634_000
train,1764,00003075_000
train,1765,00016496_003
train,1766,00017086_001
train,1767,00014398_031
train,1768,00028843_000
train,1769,00020126_000
train,1770,00028786_000
train,1771,00014003_000
train,1772,00002168_001
train,1773,00012891_003
train,1774,00027223_000
train,1775,00004931_018
train,1776,00017449_000
train,1777,00029407_000
train,1778,00010583_004
train,1779,00012021_063
train,1780,00007670_035
train,1781,00007562_003
train,1782,00012931_019
train,1783,00008649_011
train,1784,00015040_001
train,1785,00011088_004
train,1786,00007340_007
train,1787,00010008_000
train,1788,00003509_000
train,1789,00018879_000
train,1790,00030323_050
train,1791,00001526_001
train,1792,00009496_013
train,1793,00005403_010
train,1794,00010352_016
train,1795,00015191_000
train,1796,00027079_006
train,1797,00009934_006
train,1798,00013842_000
train,1799,00006508_001
train,1800,00019647_002
train,1801,00000320_000
train,1802,00007576_044
train,1803,00002395_035
train,1804,00017210_004
train,1805,00007045_003
train,1806,00003594_000
train,1807,00002802_001
train,1808,00021782_009
train,1809,00029954_000
train,1810,00029245_000
train,1811,00023306_000
train,1812,00026301_003
train,1813,00017165_000
train,1814,00019131_000
train,1815,00007328_005
train,1816,00030212_001
train,1817,00013312_007
train,1818,00017852_023
train,1819,00009886_001
train,1820,00002774_001
train,1821,00010174_000
train,1822,00018238_001
train,1823,00022815_070
train,1824,00028486_000
train,1825,00001990_000
train,1826,00028624_005
train,1827,00002673_002
train,1828,00010627_000
train,1829,00012459_000
train,1830,00026451_055
train,1831,00028652_004
train,1832,00006055_002
train,1833,00029223_002
train,1834,00008399_008
train,1835,00021419_001
train,1836,00009503_001
train,1837,00012343_001
train,1838,00014536_003
train,1839,00019576_027
train,1840,00015594_004
train,1841,00020296_000
train,1842,00025529_009
train,1843,00008008_036
